DATAFLOW,LAST UPDATE,freq,unit,mot_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,MK,2015,209122,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,MK,2016,202779,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,MK,2017,197880,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,MK,2018,194384,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,MK,2019,188771,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,MK,2020,182679,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,MK,2021,194393,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,MT,2013,178459,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,MT,2014,183794,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,MT,2015,189345,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,MT,2016,193753,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,MT,2017,198409,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,MT,2018,203320,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,MT,2019,207402,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,MT,2020,208097,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,MT,2021,213046,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,NL,2015,6577772,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,NL,2016,6714338,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,NL,2017,6874634,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,NL,2018,6985724,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,NL,2019,7230119,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,NL,2020,7393821,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,NL,2021,7483574,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,NO,2013,1369000,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,NO,2014,1329000,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,NO,2015,1296000,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,NO,2016,1283051,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,NO,2017,1277806,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,NO,2018,1256131,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,NO,2019,1247911,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,NO,2020,1263947,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,NO,2021,1232903,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,PL,2013,10937607,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,PL,2014,11085536,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,PL,2015,11315095,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,PL,2016,11694188,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,PL,2017,12156450,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,PL,2018,12414546,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,PL,2019,12810759,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,PL,2020,13138355,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,PL,2021,13486383,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,PT,2013,2165168,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,PT,2014,2283942,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,PT,2015,2197778,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,PT,2016,2173139,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,PT,2017,2193135,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,PT,2018,2253017,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,PT,2019,2358356,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,PT,2020,2312987,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,PT,2021,2321668,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,RO,2013,3086276,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,RO,2014,3161031,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,RO,2015,3241746,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,RO,2016,3340914,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,RO,2017,3465038,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,RO,2018,3548968,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,RO,2019,3653648,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,RO,2020,3727421,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,RO,2021,3779048,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,SE,2013,3158462,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,SE,2014,3086543,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,SE,2015,3008460,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,SE,2016,2958165,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,SE,2017,2921057,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,SE,2018,2889461,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,SE,2019,2868708,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,SE,2020,2903083,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,SE,2021,2914143,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,SI,2013,633646,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,SI,2014,609213,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,SI,2015,594627,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,SI,2016,583837,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,SI,2017,575060,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,SI,2018,571225,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,SI,2019,568597,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,SI,2020,559184,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,SI,2021,556424,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,TR,2013,2888693,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,TR,2014,2855190,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,TR,2015,2927971,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,TR,2016,3032139,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,TR,2017,3121201,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,TR,2018,3093806,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,TR,2019,3032725,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,TR,2020,3232797,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,TR,2021,3574110,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,UK,2015,18747234,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,UK,2016,18718202,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,UK,2017,18755110,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,UK,2018,19024664,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,UK,2021,19840380,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,XK,2017,47989,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,XK,2018,62225,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,XK,2019,63937,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET,XK,2021,57991,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,AL,2014,101218,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,AL,2015,103545,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,AL,2016,103920,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,AL,2017,94933,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,AL,2018,95545,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,AL,2019,96957,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,AL,2020,98380,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,AL,2021,102432,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,AT,2013,2003699,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,AT,2014,2011104,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,AT,2015,2019139,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,AT,2016,2038019,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,AT,2017,2080434,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,AT,2018,2139239,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,AT,2019,2179235,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,AT,2020,2195578,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,AT,2021,2197006,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,BA,2017,233200,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,BA,2018,228739,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,BA,2019,219352,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,BA,2020,207171,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,BA,2021,207791,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,BE,2013,1992418,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,BE,2014,2029688,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,BE,2015,2091327,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,BE,2016,2199038,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,BE,2017,2335349,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,BE,2018,2518942,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,BE,2019,2709604,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,BE,2020,2843903,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,BE,2021,2951770,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,CH,2013,3243343,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,CH,2014,3210217,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,CH,2015,3182191,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,CH,2016,3158201,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,CH,2017,3135179,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,CH,2018,3122771,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,CH,2019,3107402,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,CH,2020,3095340,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,CH,2021,3054617,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,CY,2013,422248,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,CY,2014,421516,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,CY,2015,424656,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,CY,2016,434685,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,CY,2017,438205,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,CY,2018,444641,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,CY,2019,449648,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,CY,2020,443735,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,CY,2021,447120,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,DE,2017,30451268,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,DE,2018,31031021,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,DE,2019,31464680,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,DE,2020,31435340,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,DE,2021,31005134,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,DK,2013,1623009,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,DK,2014,1633889,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,DK,2015,1666587,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,DK,2016,1701513,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,DK,2017,1736427,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,DK,2018,1766516,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,DK,2019,1803962,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,DK,2020,1834364,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,DK,2021,1840347,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,EE,2013,424944,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,EE,2014,427114,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,EE,2015,431632,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,EE,2016,439704,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,EE,2017,444701,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,EE,2018,446759,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,EE,2019,468286,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,EE,2020,466432,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,EE,2021,462887,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,ES,2014,9663658,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,ES,2015,9635303,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,ES,2016,9711929,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,ES,2017,9929756,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,ES,2018,10262812,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,ES,2019,10596828,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,ES,2020,10657063,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,ES,2021,10713894,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,FI,2013,2396000,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,FI,2014,2420673,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,FI,2015,2433842,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,FI,2016,2470187,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,FI,2017,2493115,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,FI,2018,2506870,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,FI,2019,2526828,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,FI,2020,2521361,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,FI,2021,2477943,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,FR,2013,12837432,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,FR,2014,12827010,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,FR,2015,13001571,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,FR,2016,13305262,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,FR,2017,13763350,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,FR,2018,14306358,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,FR,2019,14927680,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,FR,2020,15200643,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,FR,2021,15458444,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,HR,2015,793531,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,HR,2016,780226,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,HR,2017,765062,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,HR,2018,756203,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,HR,2019,743923,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,HR,2020,725077,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,HR,2021,720180,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,HU,2013,2272281,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,HU,2014,2266199,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,HU,2015,2272447,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,HU,2016,2301168,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,HU,2017,2365797,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,HU,2018,2445468,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,HU,2019,2529572,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,HU,2020,2561520,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,HU,2021,2581637,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,IE,2017,980610,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,IE,2018,922660,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,IE,2019,886040,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,IE,2020,851700,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,IE,2021,820310,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,IS,2018,168049,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,IS,2019,163424,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,IS,2020,156335,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,IS,2021,174341,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,IT,2013,19264000,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,IT,2014,18895138,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,IT,2015,18568405,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,IT,2016,18360105,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,IT,2017,18196563,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,IT,2018,18083402,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,IT,2019,18174338,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,IT,2020,18072495,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,IT,2021,17806656,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,LI,2013,19810,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,LI,2014,19640,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,LI,2015,19427,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,LI,2016,19238,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,LI,2017,19150,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,LI,2018,19159,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,LI,2019,19195,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,PET_X_HYB,LI,2020,19116,
